07/09/2019,Terça,3ª-feira da 14ª Semana Do Tempo Comum,"Santa Paulina do Sagrado Coração de Jesus, Religiosa",Branco,,,,,,,,C,"Jo 10,14","Eu sou o bom pastor, conheço minhas ovelhas e elas me conhecem, assim fala o Senhor.","1ª Leitura - Gn 32,23-33 (gr. 22-32)  / Salmo - Sl 16,1. 2-3. 6-7. 8b.15 (R. 15a)  / Evangelho - Mt 9,32-38"
07/10/2019,Quarta,4ª-feira da 14ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mc 1,15","Convertei-vos e crede no Evangelho, pois, o Reino de Deus está chegando!","1ª Leitura - Gn 41,55-57.42,5-7a.17-24a  / Salmo - Sl 32,2-3. 10-11. 18-19 (R. 22)  / Evangelho - Mt 10,1-7"
07/11/2019,Quinta,5ª-feira da 14ª Semana Do Tempo Comum,"São Bento, abade",Branco,,,,,,,,C,"Mc 1,15","Convertei-vos e crede no Evangelho, pois, o Reino de Deus está chegando!","1ª Leitura - Gn 44,18-21.23b-29; 45,1-5  / Salmo - Sl 104,16-17. 18-19. 20-21 (R. 5a)  / Evangelho - Mt 10,7-15"
07/12/2019,Sexta,6ª-feira da 14ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 16,13a; 14,26d","Quando o Paráclito vier, o Espírito da verdade, ele vos conduzirá a toda a verdade, lembrar-vos-á de tudo, o que eu tenho falado.","1ª Leitura - Gn 46,1-7.28-30  / Salmo - Sl 36,3-4. 18-19. 27-28. 39-40 (R. 39a)  / Evangelho - Mt 10,16-23"
07/13/2019,Sábado,Sábado da 11ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"1Pd 4,14","Felizes sereis vós, se fordes ultrajados, por causa de Jesus pois, repousa sobre vós, o Espírito de Deus.","1ª Leitura - 2Cor 12,1-10  / Salmo - Sl 33, 8-9. 10-11. 12-13 (R. 9a)  / Evangelho - Mt 6,24-34"
07/14/2019,Domingo,15º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"cf. Jo 6,63c.68c","Ó Senhor, vossas palavras são espírito e vida; as palavras que dizeis bem que são de eterna vida!","1ª Leitura - Dt 30,10-14  / Salmo - Sl 68,14.17.30-31.33-34.36ab.37 (R.cf.33)  / 1ª Leitura - Cl 1,15-20  / Evangelho - Lc 10,25-37"
07/15/2019,Segunda,2ª-feira da 15ª Semana Do Tempo Comum,"São Boaventura, bispo e doutor da Igreja",Branco,,,,,,,,C,"Mt 5,10","Felizes os que são perseguidos, por causa da justiça do Senhor, porque o Reino dos Céus há de ser deles!","1ª Leitura - Ex 1,8-14.22  / Salmo - Sl 123,1-3. 4-6. 7-8 (R. 8a)  / Evangelho - Mt 10,34-11,1"
07/16/2019,Terça,3ª-feira da 15ª Semana Do Tempo Comum,Nossa Senhora do Carmo,Azul,,,,X,,,,C,………………,"Junto à Cruz de Jesus estava sua Mãe, firme na fé, confirmada na esperança, abrasada no fogo da caridade.","1ª Leitura - 1Rs 18,42b-45a / Salmo - Sl 14,1-4 / Evangelho - Jo 19, 25-27"
07/17/2019,Quarta,4ª-feira da 15ª Semana Do Tempo Comum,"Bv. Inácio de Azevedo, presbítero, e seus companheiros, mártires",Vermelho,,,,,,,,C,"Cf. Mt 11,25","Graças te dou, ó Pai, Senhor do céu e da terra, pois, revelaste os mistérios do teu Reino aos pequeninos, escondendo-os aos doutores!","1ª Leitura - Ex 3,1-6.9-12  / Salmo - Sl 102,1-2.3-4.6-7 (R. 8a) / Evangelho - Mt 11,25-27"
07/18/2019,Quinta,5ª-feira da 15ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 11,28","Vinde a mim, todos vós que estais cansados, e descanso eu vos darei, diz o Senhor.","1ª Leitura - Ex 3,13-20  / Salmo - Sl 104,1.5. 8-9. 24-25. 26-27 (R.8a)  / Evangelho - Mt 11,28-30"
07/19/2019,Sexta,6ª-feira da 15ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 20,27","Minhas ovelhas escutam minha voz, eu as conheço e elas me seguem!","1ª Leitura - Ex 11,10-12,14  / Salmo - Sl 115,12-13.15-16bc.17-18 (R. 13)  / Evangelho - Mt 12,1-8"
07/20/2019,Sábado,Sábado da 15ª Semana Do Tempo Comum,"Santo Elias, Profeta",Branco,,,,,,X,,C,"Lc 9,35","Este é o meu Filho, o Escolhido. Escutai o que ele diz!","1ª Leitura - 1Rs 19, 4-9a,11-14  / Salmo - Sl 15,1-2.5-6.8-11  / Evangelho - Lc 9,28b-36"
07/21/2019,Domingo,16º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Lc 8,15","Felizes os que observam a palavra do Senhor, de reto coração, e que produzem muitos frutos, até o fim perseverantes!","1ª Leitura - Gn 18,1-10a  / Salmo - Sl 14,2-3a.3cd-4ab.5 (R. 1a)  / 2ª Leitura - Cl 1,24-28  / Evangelho - Lc 10,38-42"
07/22/2019,Segunda,2ª-feira da 16ª Semana Do Tempo Comum,Santa Maria Madalena,Branco,,,,,X,,,C,………………,"Respondei-nos, ó Maria no teu caminho o que havia? Vi Cristo ressuscitado, o túmulo abandonado!","1ª Leitura - Ct 3,1-4a  / 1ª Leitura - 2Cor 5,14-17  / Salmo - Sl 62(63),2.3-4.5-6.8-9 (R. 2b)  / Evangelho - Jo 20,1-2.11-18"
07/23/2019,Terça,3ª-feira da 16ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 14,23","Quem me ama, realmente, guardará minha palavra e meu Pai o amará e a ele nós viremos.","1ª Leitura - Ex 14,21-15,1  / Salmo - Ex 15,8-9. 10.12. 17  / Evangelho - Mt 12,46-50"
07/24/2019,Quarta,4ª-feira da 16ª Semana Do Tempo Comum,,Verde,,,,,,,,C,………………,"A semente é de Deus a palavra, o Cristo é semeador, todo aquele que o encontra, vida eterna encontrou.","1ª Leitura - Ex 16,1-5.9-15  / Salmo - Sl 77,18-19. 23-24. 25-26. 27-28 (R. 24b)  / Evangelho - Mt 13,1-9"
07/25/2019,Quinta,5ª-feira da 16ª Semana Do Tempo Comum,"São Tiago, Apóstolo",Vermelho,,,X,,,,,C,"Jo 15,16","Eu vos designei para que vades e deis frutos e o vosso fruto permaneça, assim diz o Senhor.","1ª Leitura - 2Cor 4,7-15  / Salmo - Sl 125(126),1-2ab.2cd-3.4-5.6 (R.5)  / Evangelho - Mt 20,20-28"
07/26/2019,Sexta,6ª-feira da 16ª Semana Do Tempo Comum,"São Joaquim e Sant’Ana, pais de Nossa Senhora",Branco,,,,,,,,C,"Cf. Lc 8,15","Felizes os que observam a palavra do Senhor, de reto coração, e que produzem muitos frutos, até o fim perseverantes!","1ª Leitura - Ex 20,1-17  / Salmo - Sl 18, 8. 9. 10. 11 (R 9a)  / Evangelho - Mt 13,18-23"
07/27/2019,Sábado,Sábado da 16ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Tg 1,21bc","Acolhei docilmente a Palavra semeada em vós, meus irmãos; ela pode salvar vossas vidas!","1ª Leitura - Ex 24,3-8  / Salmo - Sl 49,1-2. 5-6. 14-15 (R. 14a)  / Evangelho - Mt 13,24-30"
07/28/2019,Domingo,17º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Rm 8,15bc","Recebestes o Espírito de adoção; é por ele que clamamos: Abá, Pai!","1ª Leitura - Gn 18,20-32  / Salmo - Sl 137,1-2a.2bc-3.6-7ab.7c.8 (R. 3a)  / 2ª Leitura - Cl 2,12-14  / Evangelho - Lc 11,1-13"
07/29/2019,Segunda,2ª-feira da 17ª Semana Do Tempo Comum,Santa Marta,Branco,,,,,X,,,C,"Jo 8,12","Eu sou a luz do mundo, aquele que me segue, não caminha entre as trevas, mas terá a luz da vida.","1ª Leitura - 1Jo 4,7-16  / Salmo - Sl 33(34),2-3.4-5.6-7.8-9.10-11 (R. 2a ou 9a)  / Evangelho - Jo 11,19-27  / Evangelho - Lc 10,38-42"
07/30/2019,Terça,3ª-feira da 17ª Semana Do Tempo Comum,,Verde,,,,,,,,C,………………,"A semente é de Deus a palavra, o Cristo é semeador, todo aquele que o encontra, vida eterna encontrou.","1ª Leitura - Ex 33,7-11; 34,5b.28  / Salmo - Sl 102,6-7. 8-9. 10-11. 12-13 (R. 8a)  / Evangelho - Mt 13,36-43"
07/31/2019,Quarta,4ª-feira da 17ª Semana Do Tempo Comum,"Santo Inácio de Loiola, presbítero",Branco,,,,,,,,C,"Jo 15,15b","Eu vos chamo meus amigos, pois, vos dei a conhecer o que o Pai me revelou.","1ª Leitura - Ex 34,29-35 / Salmo - Sl 98, 5. 6. 7. 9 (R. Cf. 9c) / Evangelho - Mt 13,44-46"
08/01/2019,Quinta,5ª-feira da 17ª Semana Do Tempo Comum,"Santo Afonso Maria de Ligório, bispo e doutor da Igreja",Branco,,,,,,,,C,"Cf. At 16,14b","Abre-nos, ó Senhor, o coração, para ouvirmos a Palabvra de Jesus!","1ª Leitura - Ex 40,16-21.34-38  / Salmo - Sl 83 (84),3. 4. 5-6a.8a. 11 (R. 2)  / Evangelho - Mt 13,47-53"
08/02/2019,Sexta,6ª-feira da 17ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"1Pd 1,25","A Palavra do Senhor permanece eternamente, e esta é a Palavra que vos foi anunciada.","1ª Leitura - Lv 23,1.4-11.15-16.27.34b-37  / Salmo - Sl 80,3-4. 5-6ab. 10-11ab (R.2a)  / Evangelho - Mt 13,54-58"
08/03/2019,Sábado,Sábado da 17ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 5,10","Felizes os que são perseguidos, por causa da justiça do Senhor, porque o Reino dos Céus há de ser deles!","1ª Leitura - Lv 25,1.8-17  / Salmo - Sl 66, 2-3. 5. 7-8 (R. 4)  / Evangelho - Mt 14,1-12"
08/04/2019,Domingo,18º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Mt 5,3","Felizes os humildes de espírito, porque deles é o Reino dos Céus.","1ª Leitura - Eclo 1,2; 2,21-23  / Salmo - Sl 89,3-4.5-6.12-13.14.17 (R.1)  / 2ª Leitura - Cl 3,1-5.9-11  / Evangelho - Lc 12,13-21"
08/05/2019,Segunda,2ª-feira da 18ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 4,4b","O homem não vive somente de pão, mas de toda a Palavra da boca de Deus.","1ª Leitura - Nm 11,4b-15  / Salmo - Sl 80,12-13. 14-15. 16-17 (R. 2a)  / Evangelho - Mt 14,13-21"
08/06/2019,Terça,3ª-feira da 18ª Semana Do Tempo Comum,Transfiguração do Senhor,Branco ou Dourado,,,X,,,,,C,"Mt 17,5c","Eis meu Filho muito amado; nele está meu bem-querer, escutai-o, todos vós!","1ª Leitura - Dn 7,9-10.13-14  / Salmo - Sl 96(97),1-2.5-6.9 (R. 1a.9a)  / 2ª Leitura - 2Pd 1,16-19  / Evangelho - Lc 9,28b-36"
08/07/2019,Quarta,4ª-feira da 18ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 7,16","Um grande profeta surgiu entre nós e Deus visitou o seu povo, aleluia.","1ª Leitura - Nm 13,1-2.25-14,1.26-29  / Salmo - Sl 105,6-7a. 13-14. 21-22. 23 (R. 4a)  / Evangelho - Mt 15,21-28"
08/08/2019,Quinta,5ª-feira da 18ª Semana Do Tempo Comum,"São Domingos, presbítero",Branco,,,,,,,,C,"Mt 16,18","Tu és Pedro e sobre esta pedra, eu irei construir minha Igreja, e as portas do inferno não irão derrotá-la.","1ª Leitura - Nm 20,1-13  / Salmo - Sl 94,1-2.6-7.8-9 (R. 8ab)  / Evangelho - Mt 16,13-23"
08/09/2019,Sexta,6ª-feira da 18ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 5,10","Felizes os que são perseguidos, por causa da justiça do Senhor, porque o Reino dos Céus há de ser deles!","1ª Leitura - Dt 4,32-40  / Salmo - Sl 76,12-13. 14-15. 16.21 (R.12a)  / Evangelho - Mt 16,24-28"
08/10/2019,Sábado,Sábado da 18ª Semana Do Tempo Comum,"São Lourenço, Diácono e Mártir",Vermelho,,,X,,,,,C,"Jo 8,12bc","Aquele que me segue, não caminha entre as trevas, mas terá a luz da vida.","1ª Leitura - 2Cor 9,6-10  / Salmo - Sl 111(112),1-2.5-6.7-8.9(R.5a)  / Evangelho - Jo 12,24-26"
08/11/2019,Domingo,19º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Mt 24,42a.44","É preciso vigiar e ficar de prontidão; em que dia o Senhor há de vir, não sabeis não!","1ª Leitura - Sb 18,6-9  / Salmo - Sl 32,1.12.18-19.20.22 (R.12b)  / 1ª Leitura - Hb 11,1-2.8-19  / 2ª Leitura - Hb 11,1-2.8-12  / Evangelho - Lc 12,32-48  / Evangelho - Lc 12,35-40"
08/12/2019,Segunda,2ª-feira da 19ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. 2Ts 2,14","Pelo Evangelho o Pai nos chamou, a fim de alcançarmos a glória de nosso Senhor Jesus Cristo.","1ª Leitura - Dt 10,12-22  / Salmo - Sl 147 (148),12-13. 14-15. 19-20 (R. 12a)  / Evangelho - Mt 17,22-27"
08/13/2019,Terça,3ª-feira da 19ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 11,29ab",Tomai meu jugo sobre vós e aprendei de mim que sou de coração humilde e manso!,"1ª Leitura - Dt 31,1-8  / Salmo - Dt 32,3-4a. 7. 8. 9.12 (R.9a)  / Evangelho - Mt 18,1-5.10.12-14"
08/14/2019,Quarta,4ª-feira da 19ª Semana Do Tempo Comum,"São Maximiliano Maria Kolbe, presbítero e mártir",Vermelho,,,,,,,,C,"2Cor 5,19","Em Cristo, Deus reconcilou consigo mesmo a humanidade; e a nós ele entregou esta reconciliação.","1ª Leitura - Dt 34,1-12  / Salmo - Sl 65,1-3a. 5.16-17 (R. Cf. 20a.9a)  / Evangelho - Mt 18,15-20"
08/15/2019,Quinta,5ª-feira da 19ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Sl 118(119),135",Fazei brilhar vosso semblante ao vosso servo e ensinai-me vossas leis e mandamentos!,"1ª Leitura - Js 3,7-10a.11.13-17  / Salmo - Sl 113A,1-2. 3-4. 5-6  / Evangelho - Mt 18,21-19,1"
08/16/2019,Sexta,6ª-feira da 19ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"1Ts 2,13","Acolhei a Palavra de Deus, não como palavra humana, mas como mensagem de Deus o que ela é, em verdade!","1ª Leitura - Js 24,1-13  / Salmo - Sl 135,1-3. 16-18. 21-22.24  / Evangelho - Mt 19,3-12"
08/17/2019,Sábado,Sábado da 19ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. Mt 11,25","Graças te dou, ó Pai, Senhor do céu e da terra, pois, revelaste os mistérios do teu Reino aos pequeninos, escondendo-os aos doutores!","1ª Leitura - Js 24,14-29  / Salmo - Sl 15,1-2a.5. 7-8. 11 (R. Cf. 5a)  / Evangelho - Mt 19,13-15"
08/17/2019,Sábado,Sábado da 19ª Semana Do Tempo Comum,Assunção de Nossa Senhora - Missa da Vigília,Azul,X,,,,,,,C,"Lc 11,28",Felizes aqueles que ouvem a Palavra de Deus e a guardam!,"1ª Leitura - 1Cr 15,3-4.15-16; 16,1-2 / Salmo - Sl 131(132),6-7.9-10.13-14 (R. 8) / 2ª Leitura - 1Cor 15,54-57 / Evangelho - Lc 11,27-28"
08/18/2019,Domingo,20º Domingo Do Tempo Comum,Assunção de Nossa Senhora - Missa do Dia,Azul,X,,,,,,,C,………………,"Maria é elevada ao céu, alegram-se os coros dos anjos.","1ª Leitura - Ap 11,19a; 12,1-6a.10ab / Salmo - Sl 44(45),10bc.11.12ab.16 (R. 10b) / 2ª Leitura - 1Cor 15,20-26.28 / Evangelho - Lc 1,39-56"
08/19/2019,Segunda,2ª-feira da 20ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 5,3","Felizes os humildes de espírito, porque deles é o Reino dos Céus.","1ª Leitura - Jz 2,11-19  / Salmo - Sl 105,34-35. 36-37. 39-40. 43ab.44 (R. 4a)  / Evangelho - Mt 19,16-22"
08/20/2019,Terça,3ª-feira da 20ª Semana Do Tempo Comum,"São Bernardo, abade e doutor da Igreja",Branco,,,,,,,,C,"2Cor 8,9","Jesus Cristo, Senhor nosso, embora sendo rico, para nós se tornou pobre, a fim de enriquecer-nos, mediante sua probreza.","1ª Leitura - Jz 6,11-24a  / Salmo - Sl 84,9. 11-12. 13-14 (R. 9b)  / Evangelho - Mt 19,23-30"
08/21/2019,Quarta,4ª-feira da 20ª Semana Do Tempo Comum,"São Pio X, papa",Branco,,,,,,,,C,"Hb 4,12",A Palavra do Senhor é viva e eficaz: ela julga os pensamentos e as intenções do coração.,"1ª Leitura - Jz 9,6-15  / Salmo - Sl 20,2-3. 4-5. 6-7 (R. 2a)  / Evangelho - Mt 20,1-16a"
08/22/2019,Quinta,5ª-feira da 20ª Semana Do Tempo Comum,Nossa Senhora Rainha,Azul,,,,,X,,,C,"Cf. Lc 1,28","Maria, alegra-te, ó cheia de graça, o Senhor é contigo; és bendita entre todas as mulheres da terra!","1ª Leitura - Is 9,1-6 / Salmo - Sl 112(113),1-2.3-4.5-6.7-8 (R. 2) / Evangelho - Lc 1,26-38"
08/23/2019,Sexta,6ª-feira da 20ª Semana Do Tempo Comum,"Santa Rosa de Lima, virgem",Branco,,,X,,,,,C,"Jo 15,9b,5b","Ficai em meu amor, assim fala o Senhor; quem em mim permanece e no qual permaneço esse dá muito fruto!","1ª Leitura - 2Cor 10,17-11,2  / Salmo - Sl 148,1-2.11-13a.13c-14 (R. Aleluia ou cf. 12a.13a)  / Evangelho - Mt 13,44-46"
08/24/2019,Sábado,Sábado da 20ª Semana Do Tempo Comum,"São Bartolomeu, Apóstolo",Vermelho,,,X,,,,,C,"Jo 1,49b","Mestre, tu és o Filho de Deus, és Rei de Israel!","1ª Leitura - Ap 21,9b-14  / Salmo - Sl 144(145),10-11.12-13ab.17-18 (R. cf. 12a)  / Evangelho - Jo 1,45-51"
08/25/2019,Domingo,21º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Jo 14,6","Eu sou o Caminho, a Verdade e a Vida; ninguém chega ao Pai senão por mim.","1ª Leitura - Is 66,18-21  / Salmo - Sl 116,1.2 (R.Mc 16,15)  / 2ª Leitura - Hb 12,5-7.11-13  / Evangelho - Lc 13,22-30"
08/26/2019,Segunda,2ª-feira da 21ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 10,27","Minhas ovelhas escutam minha voz, eu as conheço e elas me seguem!","1ª Leitura - 1Ts 1,1-5.8b-10  / Salmo - Sl 149, 1-2. 3-4. 5-6a.9b (R.4a)  / Evangelho - Mt 23,13-22"
08/27/2019,Terça,3ª-feira da 21ª Semana Do Tempo Comum,Santa Mônica,Branco,,,,,,,,C,"Hb 4,12",A Palavra do Senhor é viva e eficaz: ela julga os pensamentos e as intenções do coração.,"1ª Leitura - 1Ts 2,1-8  / Salmo - Sl 138 (139),1-3. 4-6 (R. 1)  / Evangelho - Mt 23,23-26"
08/28/2019,Quarta,4ª-feira da 21ª Semana Do Tempo Comum,"Santo Agostinho, bispo e doutor da Igreja",Branco,,,,,,,,C,"1Jo 2,5","O amor de Deus se realiza em todo aquele, que guarda sua Palavra fielmente.","1ª Leitura - 1Ts 2,9-13  / Salmo - Sl 138 (139),7-8. 9-10. 11-12ab (R.1a)  / Evangelho - Mt 23,27-32"
08/29/2019,Quinta,5ª-feira da 21ª Semana Do Tempo Comum,Martírio de São João Batista,Vermelho,,,,,X,,,C,"Mt 5,10","Felizes os que são perseguidos, por causa da justiça do Senhor, porque o Reino dos Céus há de ser deles!","1ª Leitura - Jr 1,17-19  / Salmo - Sl 70(71),1-2.3-4a.5-6ab.15ab e 17 (R. 15a)  / Evangelho - Mc 6,17-29"
08/30/2019,Sexta,6ª-feira da 21ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 21,36","Vigiai e orai para ficardes de pé, ante o Filho do Homem!","1ª Leitura - 1Ts 4,1-8  / Salmo - Sl 96,1.2b. 5-6. 10. 11-12 (R. 12a)  / Evangelho - Mt 25,1-13"
08/31/2019,Sábado,Sábado da 21ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 13,34","Eu vos dou novo preceito: que uns aos outros vos ameis, como eu vos tenho amado.","1ª Leitura - 1Ts 4,9-11  / Salmo - Sl 97,1. 7-8. 9 (R. 9)  / Evangelho - Mt 25,14-30"
09/01/2019,Domingo,22º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Mt 11,29ab","Tomai meu jugo sobre vós e aprendei de mim, que sou de manso e humilde coração!","1ª Leitura - Eclo 3,19-21.30-31 (gr. 17 -18.20.28-29)  / Salmo - Sl 67, 4-5ac.6-7ab.10-11 (R. Cf. 11b  / 2ª Leitura - Hb 12,18-19.22-24a  / Evangelho - Lc 14,1.7-14"
09/02/2019,Segunda,2ª-feira da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 4,18",O Espírito do Senhor repousa sobre mim e enviou-me a anunciar aos pobres o Evangelho.,"1ª Leitura - 1Ts 4,13-18  / Salmo - Sl 95,1.3. 4-5. 11-12. 13 (R. 13b)  / Evangelho - Lc 4,16-30"
09/03/2019,Terça,3ª-feira da 22ª Semana Do Tempo Comum,"São Gregório Magno, papa e doutor da Igreja",Branco,,,,,,,,C,"Lc 7,16",Um grande profeta surgiu entre nós e Deus visitou o seu povo.,"1ª Leitura - 1Ts 5,1-6.9-11  / Salmo - Sl 26 (27),1. 4. 13-14 (R. 13)  / Evangelho - Lc 4,31-37"
09/04/2019,Quarta,4ª-feira da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 4,18",O Espírito do Senhor repousa sobre mim e enviou-me a anunciar aos pobres o Evangelho.,"1ª Leitura - 1Cl 1,1-8  / Salmo - Sl 51,10. 11 (R. 10b)  / Evangelho - Lc 4,38-44"
09/05/2019,Quinta,5ª-feira da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 4,19","Vinde após mim, disse o Senhor, e Eu esinarei a pescar gente.","1ª Leitura - Cl 1,9-14  / Salmo - Sl 97,2-3ab. 3cd-4. 5-6 (R. 2a)  / Evangelho - Lc 5,1-11"
09/06/2019,Sexta,6ª-feira da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 8,12","Eu sou a luz do mundo, aquele que me segue, não caminha entre as trevas, mas terá a luz da vida.","1ª Leitura - Cl 1,15-20  / Salmo - Sl 99,2. 3. 4. 5 (R. 2c)  / Evangelho - Lc 5,33-39"
09/07/2019,Sábado,Sábado da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 14,6","Sou o caminho, a Verdade e a Vida: ninguém vem ao Pai, senão por mim!","1ª Leitura - Cl 1,21-23  / Salmo - Sl 53,3-4. 6.8 (R. 6a)  / Evangelho - Lc 6,1-5"
09/08/2019,Domingo,23º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Sl 118,135",Fazei brilhar vosso semblante ao vosso servo e ensinai-me vossas leis e mandamentos!,"1ª Leitura - Sb 9,13-18 (gr.13-18b)  / Salmo - Sl 89,3-4.5-6.12-13.14 17 (R.1)  / 2ª Leitura - Fm 9b-10.12-17  / Evangelho - Lc 14,25-33"
09/09/2019,Segunda,2ª-feira da 23ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 10,22","Minhas ovelhas escutam minha voz, eu as conheço e elas me seguem.","1ª Leitura - Cl 1,24-2,3  / Salmo - Sl 61 (62),6-7. 9 (R. 8a)  / Evangelho - Lc 6,6-11"
09/10/2019,Terça,3ª-feira da 23ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. Jo 15,16","Eu vos escolhi a fim de que deis, no meio do mundo, um fruto que dure.","1ª Leitura - Cl 2,6-15  / Salmo - Sl 144 (145),1-2.8-9. 10-11 (R. 9a)  / Evangelho - Lc 6,12-19"
09/11/2019,Quarta,4ª-feira da 23ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 6,23ab","Meus discípulos, alegrai-vos, exultai de alegria, pois, bem grande é a recompensa, que nos céus tereis, um dia!","1ª Leitura - Cl 3,1-11  / Salmo - Sl 144 (145),2-3. 10-11. 12-13ab (R. 9a)  / Evangelho - Lc 6,20-26"
09/12/2019,Quinta,5ª-feira da 23ª Semana Do Tempo Comum,Santíssimo Nome de Maria,Azul,,,,,,,X,C,"cf. Lc 1,28","Ave, Maria, cheia de graça, o Senhor é convosco; bendita sois Vós entre as mulheres.","1ª Leitura – Eclo 24, 23-31 / Salmo - Lc 1,46-50.53-54 / Evangelho - Lc 1,26-38"
09/13/2019,Sexta,6ª-feira da 23ª Semana Do Tempo Comum,"São João Crisóstomo, bispo e doutor da Igreja",Branco,,,,,,,,C,"Cf. Jo 1.7,17b.a",Vossa palavra é a verdade; santificai-nos na verdade!,"1ª Leitura - 1Tm 1,1-2.12-14  / Salmo - Sl 15 (16),1-2a.5. 7-8. 11 (R. Cf. 5a)  / Evangelho - Lc 6,39-42"
09/14/2019,Sábado,Sábado da 23ª Semana Do Tempo Comum,Exaltação da Santa Cruz,Vermelho,,,X,,,,,C,………………,"Nós vos bendizemos, Senhor Jesus Cristo, e vos bendizemos, porque pela cruz remistes o mundo!","1ª Leitura - Nm 21,4b-9  / 2ª Leitura - Fl 2,6-11  /  Salmo - Sl 77(78),1-2.34-35.36-37.38 (R. cf. 7c)  / Evangelho - Jo 3,13-17"
09/15/2019,Domingo,24º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"2Cor 5,19","O Senhor reconciliou o mundo em Cristo, confiando-nos sua Palavra, a Palavra da reconciliação, a Palavra que hoje, aqui, nos salva!","1ª Leitura - Ex 32,7-11.13-14  / Salmo - Sl 50, 3-4.12-13.17.19 (R. Lc 15,18)  / 2ª Leitura - 1Tm 1,12-17  / Evangelho - Lc 15,1-32  / Evangelho - Lc 15,1-10"
09/16/2019,Segunda,2ª-feira da 24ª Semana Do Tempo Comum,"São Cornélio, papa, e São Cipriano, bispo, mártires",Vermelho,,,,,,,,C,"Jo 3,16","Deus o mundo tanto amou,  que lhe deu seu próprio Filho, para que todo o que nele crer, encontre vida eterna.","1ª Leitura - 1Tm 2,1-8 / Salmo - Sl 27 (28),2. 7. 8-9 (R. 6) / Evangelho - Lc 7,1-10"
09/17/2019,Terça,3ª-feira da 24ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 7,16","Um grande profeta surgiu entre nós, e Deus visitou o seu povo.","1ª Leitura - 1Tm 3,1-13  / Salmo - Sl 100 (101),1-2ab. 2cd-3ab. 5. 6 (R. 2c)  / Evangelho - Lc 7,11-17"
09/18/2019,Quarta,4ª-feira da 24ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. Jo 6,63c.68c","Senhor, tuas palavras são espírito, são vida; só tu tens palavras de vida eterna.","1ª Leitura - 1Tm 3,14-16  / Salmo - Sl 110 (111),1-2. 3-4. 5-6 (R. 2a)  / Evangelho - Lc 7,31-35"
09/19/2019,Quinta,5ª-feira da 24ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 11,28","Vinde a mim, todos vós que estais cansados, e descanso eu vos darei, diz o Senhor.","1ª Leitura - 1Tm 4,12-16  / Salmo - Sl 110 (111),7-8. 9. 10 (R. 2a)  / Evangelho - Lc 7,36-50"
